page,Merek_Laptop,Nama_Laptop,Harga,Link_Produk
https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=6&pageSize=60&sortType=sort_default_desc,APPLE,APPLE Macbook Air 2018 MREA2 13 inch/1.6Ghz Dual Core i5/8GB/128GB/ Intel UHD Graphics 617 - Silver,17499000,//www.jd.id/product/apple-macbook-air-2018-mrea2-13-inch-1-6ghz-dual-core-i5-8gb-128gb-intel-uhd-graphics-617-silver_51165891/502618755.html
https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=5&pageSize=60&sortType=sort_default_desc,APPLE,APPLE Macbook Air 2018 MREA2 13 inch/1.6Ghz Dual Core i5/8GB/128GB/ Intel UHD Graphics 617 - Silver,17499000,//www.jd.id/product/apple-macbook-air-2018-mrea2-13-inch-1-6ghz-dual-core-i5-8gb-128gb-intel-uhd-graphics-617-silver_51166563/502621406.html
https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=11&pageSize=60&sortType=sort_default_desc,APPLE,APPLE Macbook Air 2018 MREA2ID 13 inch/1.6Ghz Dual Core i5/8GB/128GB/ Intel UHD Graphics 617 - Silver,16919000,//www.jd.id/product/apple-macbook-air-2018-mrea2id-13-inch-1-6ghz-dual-core-i5-8gb-128gb-intel-uhd-graphics-617-silver_11393242/103424659.html
https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=6&pageSize=60&sortType=sort_default_desc,APPLE,APPLE Macbook Air 2018 MREC2 13 inch/1.6Ghz Dual Core i5/8GB/256GB/ Intel UHD Graphics 617 - Silver,20499000,//www.jd.id/product/apple-macbook-air-2018-mrec2-13-inch-1-6ghz-dual-core-i5-8gb-256gb-intel-uhd-graphics-617-silver_51166552/502621392.html
https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=10&pageSize=60&sortType=sort_default_desc,APPLE,APPLE Macbook Air 2018 MREC2 13 inch/1.6Ghz Dual Core i5/8GB/256GB/ Intel UHD Graphics 617 - Silver,20499000,//www.jd.id/product/apple-macbook-air-2018-mrec2-13-inch-1-6ghz-dual-core-i5-8gb-256gb-intel-uhd-graphics-617-silver_50988162/502136175.html
https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=5&pageSize=60&sortType=sort_default_desc,APPLE,APPLE Macbook Air 2018 MREC2 13 inch/1.6Ghz Dual Core i5/8GB/256GB/ Intel UHD Graphics 617 - Silver,20499000,//www.jd.id/product/apple-macbook-air-2018-mrec2-13-inch-1-6ghz-dual-core-i5-8gb-256gb-intel-uhd-graphics-617-silver_51166568/502621411.html
https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=8&pageSize=60&sortType=sort_default_desc,APPLE,APPLE Macbook Air 2018 MREC2ID 13 inch/1.6Ghz Dual Core i5/8GB/256GB/ Intel UHD Graphics 617 - Silver,19619000,//www.jd.id/product/apple-macbook-air-2018-mrec2id-13-inch-1-6ghz-dual-core-i5-8gb-256gb-intel-uhd-graphics-617-silver_11393250/103424679.html
https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=3&pageSize=60&sortType=sort_default_desc,APPLE,APPLE Macbook Air 2018 MREE2 13 inch/1.6Ghz Dual Core i5/8GB/128GB/ Intel UHD Graphics 617 - Gold,17499000,//www.jd.id/product/apple-macbook-air-2018-mree2-13-inch-1-6ghz-dual-core-i5-8gb-128gb-intel-uhd-graphics-617-gold_51166565/502621408.html
https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=6&pageSize=60&sortType=sort_default_desc,APPLE,APPLE Macbook Air 2018 MREE2 13 inch/1.6Ghz Dual Core i5/8GB/128GB/ Intel UHD Graphics 617 - Gold,17499000,//www.jd.id/product/apple-macbook-air-2018-mree2-13-inch-1-6ghz-dual-core-i5-8gb-128gb-intel-uhd-graphics-617-gold_51165931/502619408.html
https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=6&pageSize=60&sortType=sort_default_desc,APPLE,APPLE Macbook Air 2018 MREE2 13 inch/1.6Ghz Dual Core i5/8GB/128GB/ Intel UHD Graphics 617 - Gold,17499000,//www.jd.id/product/apple-macbook-air-2018-mree2-13-inch-1-6ghz-dual-core-i5-8gb-128gb-intel-uhd-graphics-617-gold_50988160/502136172.html
https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=11&pageSize=60&sortType=sort_default_desc,APPLE,APPLE Macbook Air 2018 MREE2ID 13 inch/1.6Ghz Dual Core i5/8GB/128GB/ Intel UHD Graphics 617 - Gold,16919000,//www.jd.id/product/apple-macbook-air-2018-mree2id-13-inch-1-6ghz-dual-core-i5-8gb-128gb-intel-uhd-graphics-617-gold_11393109/103424423.html
https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=7&pageSize=60&sortType=sort_default_desc,APPLE,APPLE Macbook Air 2018 MREF2 13 inch/1.6Ghz Dual Core i5/8GB/256GB/ Intel UHD Graphics 617  - Gold,20499000,//www.jd.id/product/apple-macbook-air-2018-mref2-13-inch-1-6ghz-dual-core-i5-8gb-256gb-intel-uhd-graphics-617-gold_51166553/502621393.html
https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=4&pageSize=60&sortType=sort_default_desc,APPLE,APPLE Macbook Air 2018 MREF2 13 inch/1.6Ghz Dual Core i5/8GB/256GB/ Intel UHD Graphics 617  - Gold,20499000,//www.jd.id/product/apple-macbook-air-2018-mref2-13-inch-1-6ghz-dual-core-i5-8gb-256gb-intel-uhd-graphics-617-gold_51166622/502622360.html
https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=10&pageSize=60&sortType=sort_default_desc,APPLE,APPLE Macbook Air 2018 MREF2 13 inch/1.6Ghz Dual Core i5/8GB/256GB/ Intel UHD Graphics 617  - Gold,20499000,//www.jd.id/product/apple-macbook-air-2018-mref2-13-inch-1-6ghz-dual-core-i5-8gb-256gb-intel-uhd-graphics-617-gold_50988165/502136180.html
https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=12&pageSize=60&sortType=sort_default_desc,APPLE,APPLE Macbook Air 2018 MREF2ID 13 inch/1.6Ghz Dual Core i5/8GB/256GB/ Intel UHD Graphics 617  - Gold,19619000,//www.jd.id/product/apple-macbook-air-2018-mref2id-13-inch-1-6ghz-dual-core-i5-8gb-256gb-intel-uhd-graphics-617-gold_11393139/103424464.html
https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=5&pageSize=60&sortType=sort_default_desc,APPLE,"APPLE MacBook MF865ID/A 12""/Dual-core M/8GB/512GB/Intel HD5300 - Silver",21096000,//www.jd.id/product/apple-macbook-mf865id-a-12-dual-core-m-8gb-512gb-intel-hd5300-silver_667448/1440.html
https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=5&pageSize=60&sortType=sort_default_desc,APPLE,APPLE Macbook Pro 2017 MPTT2 15 inch Touch Bar/2.9Ghz Quad i7/16GB/512GB/Radeon Pro 560 4GB - Grey,34999000,//www.jd.id/product/apple-macbook-pro-2017-mptt2-15-inch-touch-bar-2-9ghz-quad-i7-16gb-512gb-radeon-pro-560-4gb-grey_50355863/500750623.html
https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=5&pageSize=60&sortType=sort_default_desc,APPLE,APPLE Macbook Pro 2017 MPTT2 15 inch Touch Bar/2.9Ghz Quad i7/16GB/512GB/Radeon Pro 560 4GB - Grey,34999000,//www.jd.id/product/apple-macbook-pro-2017-mptt2-15-inch-touch-bar-2-9ghz-quad-i7-16gb-512gb-radeon-pro-560-4gb-grey_50366910/500774102.html
https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=4&pageSize=60&sortType=sort_default_desc,APPLE,APPLE Macbook Pro 2017 MPTV2 15 inch Touch Bar/2.9Ghz Quad i7/16GB/512GB/Radeon Pro 560 4GB - Silver,33999000,//www.jd.id/product/apple-macbook-pro-2017-mptv2-15-inch-touch-bar-2-9ghz-quad-i7-16gb-512gb-radeon-pro-560-4gb-silver_50114557/500262228.html
https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=10&pageSize=60&sortType=sort_default_desc,APPLE,APPLE Macbook Pro 2017 MPTV2 15 inch Touch Bar/2.9Ghz Quad i7/16GB/512GB/Radeon Pro 560 4GB - Silver,33999000,//www.jd.id/product/apple-macbook-pro-2017-mptv2-15-inch-touch-bar-2-9ghz-quad-i7-16gb-512gb-radeon-pro-560-4gb-silver_50355791/500750514.html
https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=5&pageSize=60&sortType=sort_default_desc,APPLE,APPLE Macbook Pro 2017 MPXQ2 13 inch Non Touch Bar/2.3Ghz Dual i5/8GB/128GB/Intel Iris Graphics 640 - Grey,18499000,//www.jd.id/product/apple-macbook-pro-2017-mpxq2-13-inch-non-touch-bar-2-3ghz-dual-i5-8gb-128gb-intel-iris-graphics-640-grey_50052312/500126698.html
https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=2&pageSize=60&sortType=sort_default_desc,APPLE,APPLE Macbook Pro 2017 MPXQ2 13 inch Non Touch Bar/2.3Ghz Dual i5/8GB/128GB/Intel Iris Graphics 640 - Grey,18499000,//www.jd.id/product/apple-macbook-pro-2017-mpxq2-13-inch-non-touch-bar-2-3ghz-dual-i5-8gb-128gb-intel-iris-graphics-640-grey_50355928/500750885.html
https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=2&pageSize=60&sortType=sort_default_desc,APPLE,"APPLE Macbook Pro 2017 MPXQ2 13"" Non Touch Bar/2.3Ghz Dual i5/8GB/128GB/Intel Iris Graphics 640 - Grey",19699000,//www.jd.id/product/apple-macbook-pro-2017-mpxq2-13-non-touch-bar-2-3ghz-dual-i5-8gb-128gb-intel-iris-graphics-640-grey_10340094/100714424.html
https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=3&pageSize=60&sortType=sort_default_desc,APPLE,APPLE Macbook Pro 2017 MPXR2 13 inch Non Touch Bar/2.3Ghz Dual i5/8GB/128GB/Intel Iris Graphics 640 - Silver,18499000,//www.jd.id/product/apple-macbook-pro-2017-mpxr2-13-inch-non-touch-bar-2-3ghz-dual-i5-8gb-128gb-intel-iris-graphics-640-silver_50366743/500773599.html
https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=6&pageSize=60&sortType=sort_default_desc,APPLE,APPLE Macbook Pro 2017 MPXR2 13 inch Non Touch Bar/2.3Ghz Dual i5/8GB/128GB/Intel Iris Graphics 640 - Silver,18499000,//www.jd.id/product/apple-macbook-pro-2017-mpxr2-13-inch-non-touch-bar-2-3ghz-dual-i5-8gb-128gb-intel-iris-graphics-640-silver_50052313/500126699.html
https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=5&pageSize=60&sortType=sort_default_desc,APPLE,APPLE Macbook Pro 2017 MPXR2 13 inch Non Touch Bar/2.3Ghz Dual i5/8GB/128GB/Intel Iris Graphics 640 - Silver,18499000,//www.jd.id/product/apple-macbook-pro-2017-mpxr2-13-inch-non-touch-bar-2-3ghz-dual-i5-8gb-128gb-intel-iris-graphics-640-silver_50532566/501174021.html
https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=6&pageSize=60&sortType=sort_default_desc,APPLE,"APPLE Macbook Pro 2017 MPXR2 13"" Non Touch Bar/2.3Ghz Dual i5/8GB/128GB/Intel Iris Graphics 640 - Silver",17729000,//www.jd.id/product/apple-macbook-pro-2017-mpxr2-13-non-touch-bar-2-3ghz-dual-i5-8gb-128gb-intel-iris-graphics-640-silver_10141125/100316967.html
https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=11&pageSize=60&sortType=sort_default_desc,APPLE,APPLE Macbook Pro 2017 MPXT2 13 inch Non Touch Bar/2.3Ghz Dualcore i5/8GB/256GB/Intel Iris Graphics 640 - Grey,20499000,//www.jd.id/product/apple-macbook-pro-2017-mpxt2-13-inch-non-touch-bar-2-3ghz-dualcore-i5-8gb-256gb-intel-iris-graphics-640-grey_50353714/500745343.html
https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=5&pageSize=60&sortType=sort_default_desc,APPLE,"APPLE Macbook Pro 2017 MPXT2 13"" Non Touch Bar/2.3Ghz Dualcore i5/8GB/256GB/Intel Iris Graphics 640 - Grey",21999000,//www.jd.id/product/apple-macbook-pro-2017-mpxt2-13-non-touch-bar-2-3ghz-dualcore-i5-8gb-256gb-intel-iris-graphics-640-grey_10054721/100131302.html
https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=10&pageSize=60&sortType=sort_default_desc,APPLE,APPLE Macbook Pro 2017 MPXU2 13 inch Non Touch Bar/2.3Ghz Dualcore i5/8GB/256GB/Intel Iris Graphics 640 - Silver,20499000,//www.jd.id/product/apple-macbook-pro-2017-mpxu2-13-inch-non-touch-bar-2-3ghz-dualcore-i5-8gb-256gb-intel-iris-graphics-640-silver_50353732/500745400.html
https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=5&pageSize=60&sortType=sort_default_desc,APPLE,"APPLE Macbook Pro 2017 MPXV2 (13"", Touch Bar, 3.1Ghz Dualcore i5, 8GB/256GB/Intel Iris Plus Graphics 650) - Grey",25199000,//www.jd.id/product/apple-macbook-pro-2017-mpxv2-13-touch-bar-3-1ghz-dualcore-i5-8gb-256gb-intel-iris-plus-graphics-650-grey_10081114/100191950.html
https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=4&pageSize=60&sortType=sort_default_desc,APPLE,"APPLE Macbook Pro 2017 MPXX2 (13"", Touch Bar, 3.1Ghz Dualcore i5, 8GB/256GB/Intel Iris Plus Graphics 650) - Silver",22625000,//www.jd.id/product/apple-macbook-pro-2017-mpxx2-13-touch-bar-3-1ghz-dualcore-i5-8gb-256gb-intel-iris-plus-graphics-650-silver_10340159/100714514.html
https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=12&pageSize=60&sortType=sort_default_desc,APPLE,"APPLE Macbook Pro 2017 MPXY2 (13 inch, Touch Bar, 3.1Ghz Dualcore i5, 8GB/512GB/Intel Iris Plus Graphics 650) - Silver",26449000,//www.jd.id/product/apple-macbook-pro-2017-mpxy2-13-inch-touch-bar-3-1ghz-dualcore-i5-8gb-512gb-intel-iris-plus-graphics-650-silver_50355952/500750944.html
https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=8&pageSize=60&sortType=sort_default_desc,APPLE,"APPLE Macbook Pro 2017 MPXY2 (13"", Touch Bar, 3.1Ghz Dualcore i5, 8GB/512GB/Intel Iris Plus Graphics 650) - Silver",25356000,//www.jd.id/product/apple-macbook-pro-2017-mpxy2-13-touch-bar-3-1ghz-dualcore-i5-8gb-512gb-intel-iris-plus-graphics-650-silver_10066751/100160025.html
https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=6&pageSize=60&sortType=sort_default_desc,APPLE,"APPLE Macbook Pro MPXT2 13"" Non Touch Bar/2.3Ghz Dualcore i5/8GB/256GB/Intel Iris Graphics 640 - Grey",21588000,//www.jd.id/product/apple-macbook-pro-mpxt2-13-non-touch-bar-2-3ghz-dualcore-i5-8gb-256gb-intel-iris-graphics-640-grey_10340126/100714459.html
https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=3&pageSize=60&sortType=sort_default_desc,APPLE,"APPLE Macbook Pro MPXT2ID 13"" Non Touch Bar/2.3GHz Dual-core i5/8GB/256GB/Intel Iris Plus Graphics 640 - Space Grey",22699000,//www.jd.id/product/apple-macbook-pro-mpxt2id-13-non-touch-bar-2-3ghz-dual-core-i5-8gb-256gb-intel-iris-plus-graphics-640-space-grey_10886547/101841904.html
https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=8&pageSize=60&sortType=sort_default_desc,APPLE,"APPLE Macbook Pro MR962ID 15"" Touch Bar/2.2GHz 6-core i7/16GB/256GB/Radeon Pro 555X 4GB - Silver",36699000,//www.jd.id/product/apple-macbook-pro-mr962id-15-touch-bar-2-2ghz-6-core-i7-16gb-256gb-radeon-pro-555x-4gb-silver_10886594/101841983.html
https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=10&pageSize=60&sortType=sort_default_desc,APPLE,"APPLE Macbook Pro MR962ID 15"" Touch Bar/2.2GHz 6-core i7/16GB/256GB/Radeon Pro 555X 4GB - Silver",36699000,//www.jd.id/product/apple-macbook-pro-mr962id-15-touch-bar-2-2ghz-6-core-i7-16gb-256gb-radeon-pro-555x-4gb-silver_10886594/101841983.html
https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=5&pageSize=60&sortType=sort_default_desc,APPLE,"APPLE Macbook Pro MR972ID 15"" Touch Bar/2.6GHz 6-core i7/16GB/512GB/Radeon Pro 555X 4GB - Silver",42499000,//www.jd.id/product/apple-macbook-pro-mr972id-15-touch-bar-2-6ghz-6-core-i7-16gb-512gb-radeon-pro-555x-4gb-silver_10886604/101842010.html
https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=8&pageSize=60&sortType=sort_default_desc,APPLE,APPLE Macbook Pro Touch Bar 2018 MR932 15.4 inch/2.2GHz 6-core Intel Core i7/16GB/256GB/Radeon Pro 555X 4GB - Grey,36699000,//www.jd.id/product/apple-macbook-pro-touch-bar-2018-mr932-15-4-inch-2-2ghz-6-core-intel-core-i7-16gb-256gb-radeon-pro-555x-4gb-grey_10548265/101205689.html
https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=5&pageSize=60&sortType=sort_default_desc,APPLE,APPLE Macbook Pro Touch Bar 2018 MR932 15.4 inch/2.2GHz 6-core Intel Core i7/16GB/256GB/Radeon Pro 555X 4GB - Grey,32499000,//www.jd.id/product/apple-macbook-pro-touch-bar-2018-mr932-15-4-inch-2-2ghz-6-core-intel-core-i7-16gb-256gb-radeon-pro-555x-4gb-grey_50481451/501067910.html
https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=11&pageSize=60&sortType=sort_default_desc,APPLE,APPLE Macbook Pro Touch Bar 2018 MR932 15.4 inch/2.2GHz 6-core Intel Core i7/16GB/256GB/Radeon Pro 555X 4GB - Grey,32899000,//www.jd.id/product/apple-macbook-pro-touch-bar-2018-mr932-15-4-inch-2-2ghz-6-core-intel-core-i7-16gb-256gb-radeon-pro-555x-4gb-grey_50482894/501071325.html
https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=12&pageSize=60&sortType=sort_default_desc,APPLE,APPLE Macbook Pro Touch Bar 2018 MR932 15.4 inch/2.2GHz 6-core Intel Core i7/16GB/256GB/Radeon Pro 555X 4GB - Grey,34699000,//www.jd.id/product/apple-macbook-pro-touch-bar-2018-mr932-15-4-inch-2-2ghz-6-core-intel-core-i7-16gb-256gb-radeon-pro-555x-4gb-grey_50482998/501071701.html
https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=3&pageSize=60&sortType=sort_default_desc,APPLE,APPLE Macbook Pro Touch Bar 2018 MR942 15.4 inch/2.6GHz 6-core Intel Core i7/16GB/512GB/Radeon Pro 560X 4GB - Grey,42499000,//www.jd.id/product/apple-macbook-pro-touch-bar-2018-mr942-15-4-inch-2-6ghz-6-core-intel-core-i7-16gb-512gb-radeon-pro-560x-4gb-grey_10548270/101205701.html
https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=4&pageSize=60&sortType=sort_default_desc,APPLE,APPLE Macbook Pro Touch Bar 2018 MR942 15.4 inch/2.6GHz 6-core Intel Core i7/16GB/512GB/Radeon Pro 560X 4GB - Grey,37999000,//www.jd.id/product/apple-macbook-pro-touch-bar-2018-mr942-15-4-inch-2-6ghz-6-core-intel-core-i7-16gb-512gb-radeon-pro-560x-4gb-grey_50481455/501067927.html
https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=5&pageSize=60&sortType=sort_default_desc,APPLE,APPLE Macbook Pro Touch Bar 2018 MR942 15.4 inch/2.6GHz 6-core Intel Core i7/16GB/512GB/Radeon Pro 560X 4GB - Grey,37999000,//www.jd.id/product/apple-macbook-pro-touch-bar-2018-mr942-15-4-inch-2-6ghz-6-core-intel-core-i7-16gb-512gb-radeon-pro-560x-4gb-grey_50482908/501071385.html
https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=6&pageSize=60&sortType=sort_default_desc,APPLE,"APPLE Macbook Pro Touch Bar 2018 MR942ID/A 15.4""/2.6GHz 6-core Intel Core i7/16GB/512GB/Radeon Pro 560X 4GB - Grey",40999000,//www.jd.id/product/apple-macbook-pro-touch-bar-2018-mr942id-a-15-4-2-6ghz-6-core-intel-core-i7-16gb-512gb-radeon-pro-560x-4gb-grey_11495873/103590186.html
https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=6&pageSize=60&sortType=sort_default_desc,APPLE,APPLE Macbook Pro Touch Bar 2018 MR962 15.4 inch/2.2GHz 6-core Intel Core i7/16GB/256GB/Radeon Pro 555X 4GB - Silver,32499000,//www.jd.id/product/apple-macbook-pro-touch-bar-2018-mr962-15-4-inch-2-2ghz-6-core-intel-core-i7-16gb-256gb-radeon-pro-555x-4gb-silver_50482902/501071359.html
https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=5&pageSize=60&sortType=sort_default_desc,APPLE,APPLE Macbook Pro Touch Bar 2018 MR962 15.4 inch/2.2GHz 6-core Intel Core i7/16GB/256GB/Radeon Pro 555X 4GB - Silver,32499000,//www.jd.id/product/apple-macbook-pro-touch-bar-2018-mr962-15-4-inch-2-2ghz-6-core-intel-core-i7-16gb-256gb-radeon-pro-555x-4gb-silver_50483000/501071703.html
https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=5&pageSize=60&sortType=sort_default_desc,APPLE,APPLE Macbook Pro Touch Bar 2018 MR962 15.4 inch/2.2GHz 6-core Intel Core i7/16GB/256GB/Radeon Pro 555X 4GB - Silver,32499000,//www.jd.id/product/apple-macbook-pro-touch-bar-2018-mr962-15-4-inch-2-2ghz-6-core-intel-core-i7-16gb-256gb-radeon-pro-555x-4gb-silver_50481453/501067919.html
https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=10&pageSize=60&sortType=sort_default_desc,APPLE,APPLE Macbook Pro Touch Bar 2018 MR972 15.4 inch/2.6GHz 6-core Intel Core i7/16GB/512GB/Radeon Pro 560X 4GB - Silver,37999000,//www.jd.id/product/apple-macbook-pro-touch-bar-2018-mr972-15-4-inch-2-6ghz-6-core-intel-core-i7-16gb-512gb-radeon-pro-560x-4gb-silver_50481456/501067928.html
https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=10&pageSize=60&sortType=sort_default_desc,APPLE,APPLE Macbook Pro Touch Bar 2018 MR972 15.4 inch/2.6GHz 6-core Intel Core i7/16GB/512GB/Radeon Pro 560X 4GB - Silver,37999000,//www.jd.id/product/apple-macbook-pro-touch-bar-2018-mr972-15-4-inch-2-6ghz-6-core-intel-core-i7-16gb-512gb-radeon-pro-560x-4gb-silver_50482918/501071444.html
https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=5&pageSize=60&sortType=sort_default_desc,APPLE,APPLE Macbook Pro Touch Bar 2018 MR972 15.4 inch/2.6GHz 6-core Intel Core i7/16GB/512GB/Radeon Pro 560X 4GB - Silver,37999000,//www.jd.id/product/apple-macbook-pro-touch-bar-2018-mr972-15-4-inch-2-6ghz-6-core-intel-core-i7-16gb-512gb-radeon-pro-560x-4gb-silver_50483003/501071723.html
https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=3&pageSize=60&sortType=sort_default_desc,APPLE,APPLE Macbook Pro Touch Bar 2018 MR9Q2 13.3 inch/2.3GHz quad-core Intel Core i5/8GB/256GB/Intel Iris Plus Graphics 655 - Grey,27499000,//www.jd.id/product/apple-macbook-pro-touch-bar-2018-mr9q2-13-3-inch-2-3ghz-quad-core-intel-core-i5-8gb-256gb-intel-iris-plus-graphics-655-grey_10548160/101205574.html
https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=5&pageSize=60&sortType=sort_default_desc,APPLE,APPLE Macbook Pro Touch Bar 2018 MR9Q2 13.3 inch/2.3GHz quad-core Intel Core i5/8GB/256GB/Intel Iris Plus Graphics 655 - Grey,24999000,//www.jd.id/product/apple-macbook-pro-touch-bar-2018-mr9q2-13-3-inch-2-3ghz-quad-core-intel-core-i5-8gb-256gb-intel-iris-plus-graphics-655-grey_50482795/501070963.html
