,Page,Manufacturer,Model_Name,Price_in_USD,Product_Link,CPU,Display_Size,Operating_System,RAM,GPU,Screen_Resolution
73,https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=6&pageSize=60&sortType=sort_default_desc,ACER,E5-476-386Q,445.69,//www.jd.id/product/acer-e5-476-386q-nx-gzqsn-001-14-intel-core-i3-7020u-4gb-1tb-integrated-graphics-win-10-gray_10414538/100896373.html,ARM,"15.4""",WINDOWS,16GB,INTEL,2560 x 1440
74,https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=8&pageSize=60&sortType=sort_default_desc,ACER,ASPIRE,471.26,//www.jd.id/product/acer-aspire-3-a315-41g-un-gybsd-002-15-6-amd-ryzen-3-2200u-4gb-1tb-amd-radeon-535-2gb-win-10-home-black_10472991/101048313.html,ARM,"15.4""",LINUX,8GB,INTEL,2560 x 1440
75,https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=5&pageSize=60&sortType=sort_default_desc,ACER,ASPIRE,471.26,//www.jd.id/product/acer-aspire-3-a315-41g-un-gybsd-002-15-6-amd-ryzen-3-2200u-4gb-1tb-amd-radeon-535-2gb-win-10-home-black_10472991/101048313.html,ARM,"13""",LINUX,4GB,NVIDIA,1280 x 720
76,https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=4&pageSize=60&sortType=sort_default_desc,ACER,ASPIRE,471.26,//www.jd.id/product/acer-aspire-3-a315-41g-un-gybsd-002-15-6-amd-ryzen-3-2200u-4gb-1tb-amd-radeon-535-2gb-win-10-home-black_10472991/101048313.html,ARM,"15.4""",LINUX,4GB,INTEL,1280 x 720
77,https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=5&pageSize=60&sortType=sort_default_desc,ACER,ASPIRE,489.53,//www.jd.id/product/acer-aspire-3-a315-41g-un-gybsd-002-15-6-amd-ryzen-3-2200u-4gb-1tb-amd-radeon-535-2gb-win-10-home-black_10472991/101048313.html,ARM,"15.4""",WINDOWS,4GB,NVIDIA,1920 x 1080
78,https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=6&pageSize=60&sortType=sort_default_desc,ACER,E5-476G-32BL,511.45,//www.jd.id/product/acer-e5-476g-32bl-nxgx0sn007-14-hd-intel-core-i3-8130u-4gb-1tb-nvidia-geforce-mx150-2gb-win-10-grey_11603808/103757031.html,NVIDIA,"15.6""",WINDOWS,16GB,AMD,7680 x 4320
79,https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=5&pageSize=60&sortType=sort_default_desc,ACER,E5-476G-32BL,511.45,//www.jd.id/product/acer-e5-476g-32bl-nxgx0sn007-14-hd-intel-core-i3-8130u-4gb-1tb-nvidia-geforce-mx150-2gb-win-10-grey_11603808/103757031.html,ARM,"15.4""",LINUX,12GB,ARM,2560 x 1440
80,https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=8&pageSize=60&sortType=sort_default_desc,ACER,E5-476G-32BL,511.45,//www.jd.id/product/acer-e5-476g-32bl-nxgx0sn007-14-hd-intel-core-i3-8130u-4gb-1tb-nvidia-geforce-mx150-2gb-win-10-grey_11603808/103757031.html,ARM,"13""",WINDOWS,4GB,ARM,2560 x 1440
81,https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=6&pageSize=60&sortType=sort_default_desc,ACER,E5-476G-32BL,522.42,//www.jd.id/product/acer-e5-476g-32bl-nxgx0sn007-14-hd-intel-core-i3-8130u-4gb-1tb-nvidia-geforce-mx150-2gb-win-10-grey_11603808/103757031.html,INTEL,"13""",WINDOWS,12GB,AMD,3840 x 2160
82,https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=6&pageSize=60&sortType=sort_default_desc,ACER,TRAVELMATE,569.04,//www.jd.id/product/acer-travelmate-p248-m-un-vbnsd-005-stk2-14-i5-6200-4gb-500gb-win10-pro-notebook_755425/10110619.html,ARM,"15.6""",WINDOWS,16GB,AMD,7680 x 4320
83,https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=7&pageSize=60&sortType=sort_default_desc,ACER,TRAVELMATE,569.04,//www.jd.id/product/acer-travelmate-p248-m-un-vbnsd-005-stk2-14-i5-6200-4gb-500gb-win10-pro-notebook_755425/10110619.html,ARM,"17""",WINDOWS,8GB,ARM,2560 x 1440
84,https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=12&pageSize=60&sortType=sort_default_desc,ACER,TRAVELMATE,584.53,//www.jd.id/product/acer-travelmate-p248-m-un-vbnsd-005-stk2-14-i5-6200-4gb-500gb-win10-pro-notebook_755425/10110619.html,INTEL,"15.6""",LINUX,4GB,NVIDIA,7680 x 4320
85,https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=8&pageSize=60&sortType=sort_default_desc,ACER,ASPIRE,584.53,//www.jd.id/product/acer-aspire-e5-476g-nx-gxosn-002-14-intel-core-i5-8250u-4gb-1tb-nvidia-geforce-mx150-2gb-elinux-steel-grey_10186142/100409010.html,ARM,"13""",WINDOWS,32GB,AMD,3840 x 2160
86,https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=7&pageSize=60&sortType=sort_default_desc,ACER,TRAVELMATE,584.53,//www.jd.id/product/acer-travelmate-p248-m-un-vbnsd-005-stk2-14-i5-6200-4gb-500gb-win10-pro-notebook_755425/10110619.html,INTEL,"15.4""",LINUX,32GB,ARM,1920 x 1080
87,https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=6&pageSize=60&sortType=sort_default_desc,ACER,ASPIRE,584.53,//www.jd.id/product/acer-aspire-e5-476g-nx-gxosn-002-14-intel-core-i5-8250u-4gb-1tb-nvidia-geforce-mx150-2gb-elinux-steel-grey_10186142/100409010.html,NVIDIA,"15.4""",WINDOWS,8GB,AMD,7680 x 4320
88,https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=5&pageSize=60&sortType=sort_default_desc,ACER,ASPIRE,584.53,//www.jd.id/product/acer-aspire-e5-476g-nx-gxosn-002-14-intel-core-i5-8250u-4gb-1tb-nvidia-geforce-mx150-2gb-elinux-steel-grey_10186142/100409010.html,ARM,"15.4""",LINUX,12GB,AMD,2560 x 1440
89,https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=8&pageSize=60&sortType=sort_default_desc,ACER,TRAVELMATE,584.53,//www.jd.id/product/acer-travelmate-p248-m-un-vbnsd-005-stk2-14-i5-6200-4gb-500gb-win10-pro-notebook_755425/10110619.html,NVIDIA,"15.4""",LINUX,8GB,NVIDIA,7680 x 4320
90,https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=6&pageSize=60&sortType=sort_default_desc,ACER,A515-41G-F79R,599.15,//www.jd.id/product/acer-a515-41g-f79r-nx-gpysn-002-15-6-amd-fx-9800p-8gb-1tb-radeon-rx540-2gb-elinux-black_10422629/100919427.html,INTEL,"15.4""",LINUX,8GB,ARM,7680 x 4320
91,https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=4&pageSize=60&sortType=sort_default_desc,ACER,A515-41G-F79R,599.15,//www.jd.id/product/acer-a515-41g-f79r-nx-gpysn-002-15-6-amd-fx-9800p-8gb-1tb-radeon-rx540-2gb-elinux-black_10422629/100919427.html,INTEL,"17""",WINDOWS,8GB,ARM,1920 x 1080
92,https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=2&pageSize=60&sortType=sort_default_desc,ACER,A515-41G-F79R,599.15,//www.jd.id/product/acer-a515-41g-f79r-nx-gpysn-002-15-6-amd-fx-9800p-8gb-1tb-radeon-rx540-2gb-elinux-black_10422629/100919427.html,NVIDIA,"13""",LINUX,4GB,AMD,7680 x 4320
93,https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=5&pageSize=60&sortType=sort_default_desc,ACER,A515-41G-F79R,599.15,//www.jd.id/product/acer-a515-41g-f79r-nx-gpysn-002-15-6-amd-fx-9800p-8gb-1tb-radeon-rx540-2gb-elinux-black_10422629/100919427.html,NVIDIA,"13""",WINDOWS,4GB,NVIDIA,7680 x 4320
94,https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=8&pageSize=60&sortType=sort_default_desc,ACER,A515-41G-F79R,599.15,//www.jd.id/product/acer-a515-41g-f79r-nx-gpysn-002-15-6-amd-fx-9800p-8gb-1tb-radeon-rx540-2gb-elinux-black_10422629/100919427.html,NVIDIA,"13""",LINUX,16GB,INTEL,1920 x 1080
95,https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=3&pageSize=60&sortType=sort_default_desc,ACER,E5-476G-56VN,613.76,//www.jd.id/product/acer-e5-476g-56vn-nx-gx0sn-005-14-intel-core-i5-8250u-4gb-1tb-nvidia-geforce-mx150-2gb-win-10-silver_11057082/102311365.html,NVIDIA,"17""",WINDOWS,16GB,AMD,1920 x 1080
96,https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=7&pageSize=60&sortType=sort_default_desc,ACER,E5-476G-56VN,613.76,//www.jd.id/product/acer-e5-476g-56vn-nx-gx0sn-005-14-intel-core-i5-8250u-4gb-1tb-nvidia-geforce-mx150-2gb-win-10-silver_11057082/102311365.html,NVIDIA,"13""",LINUX,16GB,AMD,2560 x 1440
97,https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=5&pageSize=60&sortType=sort_default_desc,ACER,E5-476G-56VN,621.07,//www.jd.id/product/acer-e5-476g-56vn-nx-gx0sn-005-14-intel-core-i5-8250u-4gb-1tb-nvidia-geforce-mx150-2gb-win-10-silver_11057082/102311365.html,INTEL,"14""",WINDOWS,16GB,INTEL,7680 x 4320
98,https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=8&pageSize=60&sortType=sort_default_desc,ACER,E5-476G-56VN,621.07,//www.jd.id/product/acer-e5-476g-56vn-nx-gx0sn-005-14-intel-core-i5-8250u-4gb-1tb-nvidia-geforce-mx150-2gb-win-10-silver_11057082/102311365.html,INTEL,"15.4""",WINDOWS,16GB,INTEL,1920 x 1080
99,https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=3&pageSize=60&sortType=sort_default_desc,ACER,E5-476G-56VN,621.07,//www.jd.id/product/acer-e5-476g-56vn-nx-gx0sn-005-14-intel-core-i5-8250u-4gb-1tb-nvidia-geforce-mx150-2gb-win-10-silver_11057082/102311365.html,NVIDIA,"17""",LINUX,32GB,AMD,1280 x 720
100,https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=9&pageSize=60&sortType=sort_default_desc,ACER,SWIFT,624.72,//www.jd.id/product/acer-swift-3-sf315-41-nx-gv7sn-004-15-6-fhd-amd-ryzen-5-2500u-8gb-1tb-amd-radeon-vega-8-windows-10-silver_11767619/103972669.html,INTEL,"15.6""",WINDOWS,12GB,INTEL,7680 x 4320
101,https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=6&pageSize=60&sortType=sort_default_desc,ACER,SWIFT,624.72,//www.jd.id/product/acer-swift-3-sf315-41-nx-gv7sn-004-15-6-fhd-amd-ryzen-5-2500u-8gb-1tb-amd-radeon-vega-8-windows-10-silver_11767619/103972669.html,INTEL,"15.4""",LINUX,32GB,NVIDIA,7680 x 4320
102,https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=10&pageSize=60&sortType=sort_default_desc,ACER,SWIFT,624.72,//www.jd.id/product/acer-swift-3-sf315-41-nx-gv7sn-004-15-6-fhd-amd-ryzen-5-2500u-8gb-1tb-amd-radeon-vega-8-windows-10-silver_11767619/103972669.html,NVIDIA,"15.6""",WINDOWS,12GB,INTEL,1920 x 1080
103,https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=12&pageSize=60&sortType=sort_default_desc,ACER,SWIFT,624.72,//www.jd.id/product/acer-swift-3-sf315-41-nx-gv7sn-004-15-6-fhd-amd-ryzen-5-2500u-8gb-1tb-amd-radeon-vega-8-windows-10-silver_11767619/103972669.html,NVIDIA,"15.4""",WINDOWS,16GB,ARM,7680 x 4320
104,https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=8&pageSize=60&sortType=sort_default_desc,ACER,TRAVELMATE,628.38,//www.jd.id/product/acer-travelmate-p248-m-un-vbnsd-005-stk2-14-i5-6200-4gb-500gb-win10-pro-notebook_755425/10110619.html,ARM,"14""",WINDOWS,16GB,NVIDIA,1920 x 1080
105,https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=5&pageSize=60&sortType=sort_default_desc,ACER,ASPIRE,635.68,//www.jd.id/product/acer-aspire-e5-476g-nx-gxosn-002-14-intel-core-i5-8250u-4gb-1tb-nvidia-geforce-mx150-2gb-elinux-steel-grey_10186142/100409010.html,NVIDIA,"13""",WINDOWS,12GB,ARM,3840 x 2160
106,https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=8&pageSize=60&sortType=sort_default_desc,ACER,ASPIRE,657.61,//www.jd.id/product/acer-aspire-6-marvel-s-avengers-infinity-war-captain-america-edition-15-6-fhd-intel-core-i5-8250u-4gb-1tb-nvidia-geforce-mx150-2gb-windows-10-home_10284931/100623280.html,ARM,"14""",LINUX,16GB,ARM,7680 x 4320
107,https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=2&pageSize=60&sortType=sort_default_desc,ACER,ASPIRE,657.61,//www.jd.id/product/acer-aspire-6-marvel-s-avengers-infinity-war-captain-america-edition-15-6-fhd-intel-core-i5-8250u-4gb-1tb-nvidia-geforce-mx150-2gb-windows-10-home_10284931/100623280.html,NVIDIA,"13""",WINDOWS,32GB,NVIDIA,1280 x 720
108,https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=6&pageSize=60&sortType=sort_default_desc,ACER,ASPIRE,657.61,//www.jd.id/product/acer-aspire-6-marvel-s-avengers-infinity-war-captain-america-edition-15-6-fhd-intel-core-i5-8250u-4gb-1tb-nvidia-geforce-mx150-2gb-windows-10-home_10284931/100623280.html,INTEL,"13""",WINDOWS,32GB,NVIDIA,7680 x 4320
109,https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=3&pageSize=60&sortType=sort_default_desc,ACER,ASPIRE,657.61,//www.jd.id/product/acer-aspire-6-marvel-s-avengers-infinity-war-captain-america-edition-15-6-fhd-intel-core-i5-8250u-4gb-1tb-nvidia-geforce-mx150-2gb-windows-10-home_10284931/100623280.html,ARM,"15.6""",LINUX,12GB,INTEL,1920 x 1080
110,https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=6&pageSize=60&sortType=sort_default_desc,ACER,SWIFT,679.53,//www.jd.id/product/acer-swift-3-sf315-41-15-6-amd-ryzen-5-2500u-8gb-1tb-radeon-vega-8-alinux-silver_10345310/100725921.html,ARM,"17""",WINDOWS,16GB,ARM,1920 x 1080
111,https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=2&pageSize=60&sortType=sort_default_desc,ACER,SWIFT,679.53,//www.jd.id/product/acer-swift-3-sf315-41-15-6-amd-ryzen-5-2500u-8gb-1tb-radeon-vega-8-alinux-silver_10345310/100725921.html,ARM,"14""",WINDOWS,12GB,AMD,1920 x 1080
112,https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=3&pageSize=60&sortType=sort_default_desc,ACER,ASPIRE,686.84,//www.jd.id/product/acer-aspire-6-marvel-s-avengers-infinity-war-captain-america-edition-15-6-fhd-intel-core-i5-8250u-4gb-1tb-nvidia-geforce-mx150-2gb-windows-10-home_10284931/100623280.html,ARM,"15.4""",WINDOWS,32GB,NVIDIA,1920 x 1080
113,https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=10&pageSize=60&sortType=sort_default_desc,ACER,SWIFT,694.14,//www.jd.id/product/acer-swift-3-sf315-41-nx-gv7sn-004-15-6-fhd-amd-ryzen-5-2500u-8gb-1tb-amd-radeon-vega-8-windows-10-silver_11767619/103972669.html,NVIDIA,"13""",LINUX,32GB,NVIDIA,1280 x 720
114,https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=3&pageSize=60&sortType=sort_default_desc,ACER,SWIFT,694.14,//www.jd.id/product/acer-swift-3-sf315-41-15-6-amd-ryzen-5-2500u-8gb-1tb-radeon-vega-8-alinux-silver_10345310/100725921.html,NVIDIA,"15.6""",LINUX,12GB,ARM,2560 x 1440
115,https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=8&pageSize=60&sortType=sort_default_desc,ACER,SWIFT,694.14,//www.jd.id/product/acer-swift-3-sf315-41-nx-gv7sn-004-15-6-fhd-amd-ryzen-5-2500u-8gb-1tb-amd-radeon-vega-8-windows-10-silver_11767619/103972669.html,ARM,"15.6""",LINUX,16GB,NVIDIA,1280 x 720
116,https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=8&pageSize=60&sortType=sort_default_desc,ACER,SWIFT,694.14,//www.jd.id/product/acer-swift-3-sf315-41-15-6-amd-ryzen-5-2500u-8gb-1tb-radeon-vega-8-alinux-silver_10345310/100725921.html,ARM,"15.4""",WINDOWS,32GB,AMD,2560 x 1440
117,https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=2&pageSize=60&sortType=sort_default_desc,ACER,SWIFT,694.14,//www.jd.id/product/acer-swift-3-sf315-41-15-6-amd-ryzen-5-2500u-8gb-1tb-radeon-vega-8-alinux-silver_10345310/100725921.html,NVIDIA,"17""",LINUX,8GB,ARM,2560 x 1440
118,https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=10&pageSize=60&sortType=sort_default_desc,ACER,SWIFT,708.76,//www.jd.id/product/acer-swift-3-sf315-41-nx-gv7sn-004-15-6-fhd-amd-ryzen-5-2500u-8gb-1tb-amd-radeon-vega-8-windows-10-silver_11767619/103972669.html,INTEL,"15.6""",LINUX,16GB,NVIDIA,1280 x 720
119,https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=3&pageSize=60&sortType=sort_default_desc,ACER,SP314-51-57XK,716.07,//www.jd.id/product/acer-sp314-51-57xk-nx-gzrsn-001-14-fhd-intel-core-i5-8250u-8gb-1tb-integrated-graphics-win-10-gray_10424080/100923520.html,INTEL,"14""",LINUX,12GB,INTEL,1280 x 720
120,https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=7&pageSize=60&sortType=sort_default_desc,ACER,SF314-56G-59A4,716.07,//www.jd.id/product/acer-sf314-56g-59a4-nx-h4msn-003-14-fhd-intel-core-i5-8265u-4gb-1tb-nvidia-geforce-mx150-2gb-win-10-silver_11602435/103754098.html,NVIDIA,"17""",LINUX,32GB,ARM,7680 x 4320
121,https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=10&pageSize=60&sortType=sort_default_desc,ACER,SF314-56G-57A7,716.07,//www.jd.id/product/acer-sf314-56g-57a7-nx-h4ysn-003-14-fhd-intel-core-i5-8265u-4gb-1tb-nvidia-geforce-mx150-2gb-win-10-blue_11602415/103753991.html,ARM,"17""",LINUX,32GB,NVIDIA,7680 x 4320
122,https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=9&pageSize=60&sortType=sort_default_desc,ACER,SF314-56G-57A7,716.07,//www.jd.id/product/acer-sf314-56g-57a7-nx-h4ysn-003-14-fhd-intel-core-i5-8265u-4gb-1tb-nvidia-geforce-mx150-2gb-win-10-blue_11602415/103753991.html,ARM,"14""",LINUX,32GB,INTEL,1280 x 720
123,https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=12&pageSize=60&sortType=sort_default_desc,ACER,SP314-51-57XK,716.07,//www.jd.id/product/acer-sp314-51-57xk-nx-gzrsn-001-14-fhd-intel-core-i5-8250u-8gb-1tb-integrated-graphics-win-10-gray_10424080/100923520.html,NVIDIA,"14""",LINUX,32GB,ARM,7680 x 4320
124,https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=2&pageSize=60&sortType=sort_default_desc,ACER,SF314-56G-57A7,716.07,//www.jd.id/product/acer-sf314-56g-57a7-nx-h4ysn-003-14-fhd-intel-core-i5-8265u-4gb-1tb-nvidia-geforce-mx150-2gb-win-10-blue_11602415/103753991.html,INTEL,"13""",WINDOWS,4GB,ARM,3840 x 2160
125,https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=8&pageSize=60&sortType=sort_default_desc,ACER,SF314-56G-59A4,716.07,//www.jd.id/product/acer-sf314-56g-59a4-nx-h4msn-003-14-fhd-intel-core-i5-8265u-4gb-1tb-nvidia-geforce-mx150-2gb-win-10-silver_11602435/103754098.html,INTEL,"15.4""",LINUX,12GB,INTEL,7680 x 4320
126,https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=6&pageSize=60&sortType=sort_default_desc,ACER,SF314-56G-57A7,716.07,//www.jd.id/product/acer-sf314-56g-57a7-nx-h4ysn-003-14-fhd-intel-core-i5-8265u-4gb-1tb-nvidia-geforce-mx150-2gb-win-10-blue_11602415/103753991.html,NVIDIA,"17""",LINUX,16GB,ARM,3840 x 2160
127,https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=6&pageSize=60&sortType=sort_default_desc,ACER,SP314-51-57XK,716.07,//www.jd.id/product/acer-sp314-51-57xk-nx-gzrsn-001-14-fhd-intel-core-i5-8250u-8gb-1tb-integrated-graphics-win-10-gray_10424080/100923520.html,ARM,"15.4""",WINDOWS,16GB,AMD,3840 x 2160
128,https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=13&pageSize=60&sortType=sort_default_desc,ACER,SP314-51-57XK,716.07,//www.jd.id/product/acer-sp314-51-57xk-nx-gzrsn-001-14-fhd-intel-core-i5-8250u-8gb-1tb-integrated-graphics-win-10-gray_10424080/100923520.html,NVIDIA,"13""",WINDOWS,32GB,INTEL,3840 x 2160
129,https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=6&pageSize=60&sortType=sort_default_desc,ACER,SF314-56G-59A4,716.07,//www.jd.id/product/acer-sf314-56g-59a4-nx-h4msn-003-14-fhd-intel-core-i5-8265u-4gb-1tb-nvidia-geforce-mx150-2gb-win-10-silver_11602435/103754098.html,NVIDIA,"15.4""",WINDOWS,32GB,ARM,3840 x 2160
130,https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=5&pageSize=60&sortType=sort_default_desc,ACER,SF314-56G-59A4,716.07,//www.jd.id/product/acer-sf314-56g-59a4-nx-h4msn-003-14-fhd-intel-core-i5-8265u-4gb-1tb-nvidia-geforce-mx150-2gb-win-10-silver_11602435/103754098.html,INTEL,"15.6""",WINDOWS,12GB,INTEL,7680 x 4320
131,https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=8&pageSize=60&sortType=sort_default_desc,ACER,SF314-56G-57A7,716.07,//www.jd.id/product/acer-sf314-56g-57a7-nx-h4ysn-003-14-fhd-intel-core-i5-8265u-4gb-1tb-nvidia-geforce-mx150-2gb-win-10-blue_11602415/103753991.html,ARM,"14""",WINDOWS,32GB,NVIDIA,1280 x 720
132,https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=8&pageSize=60&sortType=sort_default_desc,ACER,SP314-51-57XK,716.07,//www.jd.id/product/acer-sp314-51-57xk-nx-gzrsn-001-14-fhd-intel-core-i5-8250u-8gb-1tb-integrated-graphics-win-10-gray_10424080/100923520.html,INTEL,"15.6""",LINUX,12GB,ARM,7680 x 4320
133,https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=6&pageSize=60&sortType=sort_default_desc,ACER,A315-41-R5Z6,737.99,//www.jd.id/product/acer-a315-41-r5z6-15-6-hd-amd-ryzen-7-2700u-8gb-1tb-128gb-ssd-amd-radeon-vega-10-win-10-obsidian-black_10560327/101242373.html,INTEL,"15.6""",WINDOWS,4GB,NVIDIA,2560 x 1440
134,https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=11&pageSize=60&sortType=sort_default_desc,ACER,A315-41-R5Z6,737.99,//www.jd.id/product/acer-a315-41-r5z6-15-6-hd-amd-ryzen-7-2700u-8gb-1tb-128gb-ssd-amd-radeon-vega-10-win-10-obsidian-black_10560327/101242373.html,ARM,"15.4""",LINUX,12GB,ARM,1280 x 720
135,https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=8&pageSize=60&sortType=sort_default_desc,ACER,A315-41-R5Z6,737.99,//www.jd.id/product/acer-a315-41-r5z6-15-6-hd-amd-ryzen-7-2700u-8gb-1tb-128gb-ssd-amd-radeon-vega-10-win-10-obsidian-black_10560327/101242373.html,INTEL,"15.4""",LINUX,32GB,AMD,1920 x 1080
136,https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=4&pageSize=60&sortType=sort_default_desc,ACER,A315-41-R5Z6,737.99,//www.jd.id/product/acer-a315-41-r5z6-15-6-hd-amd-ryzen-7-2700u-8gb-1tb-128gb-ssd-amd-radeon-vega-10-win-10-obsidian-black_10560327/101242373.html,ARM,"14""",LINUX,12GB,ARM,7680 x 4320
137,https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=5&pageSize=60&sortType=sort_default_desc,ACER,TRAVELMATE,749.75,//www.jd.id/product/acer-travelmate-p246-m-nx-vazsn-001-14-i7-4712mq-4gb-1tb-nvidia-geforce-920m-2gb-win7-pro-notebook_755428/10110622.html,ARM,"13""",WINDOWS,16GB,INTEL,7680 x 4320
